Nr.,LevelID,Name,Description,Level,Ref ID
632,2.2.8.2.6,Business Process Automation - Optum,"Manage processes to reduce costs and maintenance. Includes but is not inclusive of integrating applications, restructuring labor resources.",GroupCapability L2,421-2803-0
633,2.2.8.2.6.1,Define Business Processes to Address - Optum,Define Business Processes to address is a review of current process to make sure that they are being handled timely and correctly.  The process is to make sure Optum Tech is better than market standards.,GroupCapability L3,421-3779-0
634,2.2.8.2.6.2,Build Automation - Optum,"Build Automation is building a repeatable process that can aid in the development of project by cutting down the amount of time it take to develop.  Developing standard application development environment, platforms and tools that can be delivered in hours instead of months.",GroupCapability L3,421-3780-0
635,2.2.8.2.6.3,"Execute, Manage & Monitor - Optum","Execute, Manage and Monitor is delivering the standardized environments in a timely manager. Managing the environments to make sure they are available and are working properly.  Monitoring is making sure the environment are delivering the right mix of tools to get the applications developed effectively, efficiently and are available for developers to use.",GroupCapability L3,421-3781-0
636,2.2.8.3,Information Technology Enabling Services - Optum,"Deliver the IT initiatives, processes, implementations, infrastructure, development activities, financial needs, and business process automation.",GroupCapability L1,421-6003-0
637,2.2.8.3.1,Big Data Platform (A) - Optum,,GroupCapability L2,421-6130-0
638,2.2.8.3.1.1,Document Storage - Optum,"Receive, Index, Store, Expire",GroupCapability L3,421-6007-0
639,2.2.8.3.1.2,Print Documents - Optum,,GroupCapability L3,421-6008-0
640,2.2.8.3.1.3,Archive Documents - Optum,"Store documents for archive purposed (per SLA's, HIPPA requirements, etc",GroupCapability L3,421-6009-0
641,2.2.8.3.1.4,Document Generation - Optum,Supports generation of documents based on predefined letter templates,GroupCapability L3,421-6026-0
642,2.2.8.3.1.5,Letter Template Maintenance - Optum,Support creation and maintenance of letter templates to be used for generating documents,GroupCapability L3,421-6027-0
643,2.2.8.3.1.6,Outbound Fax Document - Optum,"Sending of a document via fax to a consumer, provider, or any other constituent.",GroupCapability L3,421-6050-0
644,2.2.8.3.1.7,Receive inbound fax document - Optum,Receipt and routing of fax documents,GroupCapability L3,421-6051-0
645,2.2.8.3.2,Chat (B) - Optum,,GroupCapability L2,421-6131-0
646,2.2.8.3.2.1,Force.com - Optum,,GroupCapability L3,421-6015-0
647,2.2.8.3.2.2,Pega - Optum,,GroupCapability L3,421-6016-0
648,2.2.8.3.2.3,BConnected - Optum,,GroupCapability L3,421-6017-0
649,2.2.8.3.3,Data Operations (C) - Optum,,GroupCapability L2,421-6011-0
650,2.2.8.3.3.1,Data Integration - Optum,,GroupCapability L3,421-6147-0
651,2.2.8.3.4,Desktop Services (D) - Optum,,GroupCapability L2,421-6132-0
652,2.2.8.3.5,Digital Authentication (E) - Optum,,GroupCapability L2,421-6133-0
653,2.2.8.3.6,Document Mangement (F) - Optum,Complete solutions for <enter stuff here>,GroupCapability L2,421-6004-0
654,2.2.8.3.7,Electronic Medical Record (G) - Optum,,GroupCapability L2,421-6134-0
655,2.2.8.3.8,Health Information Exchange (H) - Optum,,GroupCapability L2,421-6135-0
656,2.2.8.3.9,Knowledge Management (I) - Optum,,GroupCapability L2,421-6136-0
657,2.2.8.3.10,Master Data Management (J) - Optum,,GroupCapability L2,421-6137-0
658,2.2.8.3.11,Mobile Framework (K) - Optum,,GroupCapability L2,421-6138-0
659,2.2.8.3.12,Portal Framework (L) - Optum,Systems used to build components of applications.,GroupCapability L2,421-6005-0
660,2.2.8.3.13,Remote Patient Monitoring (M) - Optum,,GroupCapability L2,421-6139-0
661,2.2.8.3.14,Reporting (N) - Optum,,GroupCapability L2,421-6140-0
662,2.2.8.3.15,Secure Messaging (O) - Optum,,GroupCapability L2,421-6141-0
663,2.2.8.3.16,SMS - Short Message Service (P) - Optum,,GroupCapability L2,421-6142-0
664,2.2.8.3.17,Telephony (Q) - Optum,,GroupCapability L2,421-6143-0
665,2.2.8.3.18,Terminology Services (R) - Optum,,GroupCapability L2,421-6144-0
666,2.2.8.3.19,Video (S) - Optum,,GroupCapability L2,421-6145-0
667,2.2.8.3.20,Voice Analytics (T) - Optum,,GroupCapability L2,421-6146-0
668,2.2.9,Manage Organizational Support - Optum,"All aspects of corporate operations including Billing and Collections, HR, Legal, Real Estate, Investment management, Financials and management of other capital assets.",GroupDomain L0,421-1299-0
669,2.2.9.1,"Manage Governance, Risk & Compliance - Optum","Preventing, detecting and correcting misconduct safeguards the Company’s reputation, assets, and the reputation of its employees.",GroupCapability L1,421-2701-0
670,2.2.9.1.1,Corporate Communications - Optum,Facilitating information and knowledge exchanges with internal and key external groups and individuals that have a direct relationship with an enterprise.,GroupCapability L2,421-3109-0
671,2.2.9.1.1.1,Internal Communications - Optum,"Internal communication covers all communication within an organization or company. Internal communication is the exchange of information between employees of an organization. This includes written, oral, and face to face communication.",GroupCapability L3,421-3183-0
672,2.2.9.1.1.2,External Communications - Optum,"External communication is the exchange of information and messages between our organization and other organizations, groups, or individuals outside its UHG formal structure. External communication includes the fields of PR, media relations, advertising, and marketing management.",GroupCapability L3,421-3184-0
673,2.2.9.1.2,Manage Compliance - Optum,Process and activities to ensure our business operate with integrity and in accordance with the law.,GroupCapability L2,421-2807-0
674,2.2.9.1.2.2,Auditing & Monitoring - Optum,Monitors and audits Optum's compliance activities by conducting an annual risk assessment and developing a Compliance Work Plan.,GroupCapability L3,421-3116-0
675,2.2.9.1.2.3,Manage Tax - Optum,"Corporate Tax Accounting sets forth the current realities of financial accounting and tax compliance and it provides a means by which company can structure their tax planning and financial reporting to efficiently meet all applicable requirements. The tax-accounting functions include amending, preparing and filing corporate and required tax returns on local, state and federal tiers.",GroupCapability L3,421-3117-0
676,2.2.9.1.2.4,Policy Management - Optum,Management of corporate policies and procedures.,GroupCapability L3,421-3118-0
677,2.2.9.1.3,Manage Investigations - Optum,"Internal investigations and/or audits to deter wrongdoing and detect it early on, ensuring compliance with the law, and provide appropriate steps to minimize potential damage.",GroupCapability L2,421-2808-0
678,2.2.9.1.3.1,Compliance Reviews - Optum,Routine review of an organization's adherence to regulatory guidelines.,GroupCapability L3,421-3185-0
679,2.2.9.1.3.2,Quality Measures - Optum,Assess and report compliance reviews,GroupCapability L3,421-3186-0
680,2.2.9.1.4,Manage Business Continuity - Optum,"Business Continuity ensures that UnitedHealth Group is prepared to recover key businesses more quickly and help support employees, customers and members, our providers and impacted communities during crises.",GroupCapability L2,421-3188-0
681,2.2.9.1.4.1,Business impact analysis - Optum,"Analyze and report impact on business components when failure occurs, and suggest appropriate fund allocation for measures to protect them.",GroupCapability L3,421-5276-0
682,2.2.9.1.4.2,Resiliency & Response - Optum,Process and activities to address safety and productivity concerns to prepare and enable an organization to cope with and recover from unexpected events.,GroupCapability L3,421-5277-0
683,2.2.9.1.4.3,Business continuity plans - Optum,"The creation of a strategy through the recognition of threats and risks facing a company, with an eye to ensure that personnel and assets are protected and able to function in the event of a disaster and document the critical information a business needs to stay running in spite of adverse events.",GroupCapability L3,421-5278-0
684,2.2.9.1.4.4,Disaster recovery - Optum,"Process, policies and procedures to prepare for recovery or continuation of technology infrastructure which are vital to an organization after a natural or human-induced disaster.",GroupCapability L3,421-5279-0
685,2.2.9.1.4.5,Crisis management - Optum,"Process to deal with a major event that threatens to harm the organization, its stakeholders, or the general public. The identification of threats to an organization and its stakeholders, and the methods used by the organization to deal with these threats.",GroupCapability L3,421-5280-0
686,2.2.9.2,Manage Talent - Optum,Organization and retention of employees by division and department to meet the business objectives.,GroupCapability L1,421-2704-0
687,2.2.9.2.1,"Plan, Acquire & Retain Talent - Optum","Human Capital Management helps organizations analyze workforce strengths and vulnerabilities, while surfacing opportunities and strategies that allow business leaders to proactively manage human capital. Human capital management includes Payroll and Talent Management.",GroupCapability L2,421-2814-0
688,2.2.9.2.1.1,Manage Compensations & Commissions - Optum,"Plan, direct, and coordinate how and how much an organization pays its employees and commission to sales people.",GroupCapability L3,421-3114-0
689,2.2.9.2.1.2,Recruiting & Talent Sourcing - Optum,"Process and activities for recruiting and sourcing human resources which includes hiring full-time, part-time employees or contractors and global or outsourcing",GroupCapability L3,421-3134-0
690,2.2.9.2.1.3,Performance Management - Optum,"Plan, assess and evaluate performance of employees. Performance management includes creating a performance management policy and aligning employee goals with organizational goals.",GroupCapability L3,421-3171-0
691,2.2.9.2.1.4,Manage Roles & levels - Optum,"Create and maintain employee grade levels, job titles, descriptions and  competencies",GroupCapability L3,421-3172-0
692,2.2.9.2.1.5,Manage Benefits - Optum,"Plan, direct, and coordinate  for retirement plans, health insurance, and other benefits an organization offers its employees.",GroupCapability L3,421-3173-0
693,2.2.9.2.1.6,Manage Global Sourcing - Optum,Mange Global Sourcing,GroupCapability L3,421-3189-0
694,2.2.9.2.2,Manage Learning & Development - Optum,"Plan, develop, and provide training and staff development programs, using knowledge of the effectiveness of methods such as classroom training, demonstrations, on-the-job training, meetings, conferences, and workshops.",GroupCapability L2,421-2815-0
695,2.2.9.2.2.1,Evaluate Learning Outcomes - Optum,Create and implement process and methods to evaluate employee training objectives with the learning outcomes of the trainees to determine the extent of the accomplishment of goals.  This also includes financial evaluation of learning programs in cost–benefit terms.,GroupCapability L3,421-3135-0
696,2.2.9.2.2.2,Skills Assessment & Training - Optum,"Process and activities to assess all staff skills, capabilities and create development plans.",GroupCapability L3,421-3174-0
697,2.2.9.2.2.3,"Train, Mentor, & Development Management - Optum",Activities aimed at bettering the performance of individuals and groups in organization,GroupCapability L3,421-3175-0
698,2.2.9.2.3,Contract Implementation - Optum,LCD Added - Pending Definition.,GroupCapability L2,421-5499-0
699,2.2.9.2.4,Negotiate & Contracting - Optum,LCD Added - Pending Definition,GroupCapability L2,421-5500-0
700,2.2.9.3,Manage Business Assets - Optum,Tracking and management of the companies assets.,GroupCapability L1,421-2700-0
701,2.2.9.3.1,Manage Sourcing & Procurement - Optum,"Sourcing and purchasing of goods and services for business use. The action or process of acquiring or obtaining materiel, property, or services at the operational level. For example, purchasing, contracting, and negotiating directly with the source of supply.",GroupCapability L2,421-3112-0
702,2.2.9.3.1.1,Corporate Purchases - Optum,The action or process of purchasing of goods and services for business use.,GroupCapability L3,421-3156-0
703,2.2.9.3.1.2,Corporate Leasing - Optum,The action or process of leasing or contracting of goods and services for business use.,GroupCapability L3,421-3157-0
704,2.2.9.3.2,Manage Sites & Facilities - Optum,"Corporate Real Estate Services is dedicated to supporting your productivity with integrated people, process and systems to manage a large and dynamic real estate portfolio.",GroupCapability L2,421-2805-0
705,2.2.9.3.2.1,Manage Corporate Offices - Optum,"Real Estate Services is to manage corporate offices, buildings and facilities.",GroupCapability L3,421-3154-0
706,2.2.9.3.2.2,Manage Service Locations - Optum,"Real Estate Services is to manage Optum's service locations like hospitals, clinics.",GroupCapability L3,421-3155-0
707,2.2.9.3.3,Manage Equipment - Optum,"Equipment , parts, and supplies needed to run the corporate offices and our services.",GroupCapability L2,421-2927-0
708,2.2.9.3.3.1,Manage Corporate Office Equipment - Optum,"Managing, maintaining, and/or designing equipment/products used or proposed for corporate offices.",GroupCapability L3,421-3158-0
709,2.2.9.3.3.2,Manage Service Equipment - Optum,"Managing, maintaining, and/or designing equipment/products used or proposed for use in various services offered by Optum",GroupCapability L3,421-3159-0
710,2.2.9.4,Legal - Optum,Ensure that the business complies with its legal and regulatory obligations.,GroupCapability L1,421-2703-0
711,2.2.9.4.1,Manage Legal Contracts - Optum,"Management of contracts made with customers, vendors or partners. Contract management includes negotiating the terms and conditions in contracts and ensuring compliance with the terms and conditions, as well as documenting and agreeing on any changes or amendments that may arise during its implementation or execution. It can be summarized as the process of systematically and efficiently managing contract creation, execution, and analysis for the purpose of maximizing financial and operational performance and minimizing risk.",GroupCapability L2,421-2662-0
712,2.2.9.4.1.1,Sales Contracts - Optum,,GroupCapability L3,421-3178-0
713,2.2.9.4.1.2,Sourcing Contracts - Optum,,GroupCapability L3,421-3179-0
714,2.2.9.4.1.3,Procurement Contracts - Optum,,GroupCapability L3,421-5232-0
715,2.2.9.4.1.4,Manage Pharmaceutical Rebates - Optum,Manage the manufacturer rebates for OptumRx clients or for the state Medicaid.  We also have the system available for ASP clients.,GroupCapability L3,421-5322-0
716,2.2.9.4.1.5,Manage Pharmaceutical Purchasing Relationships - Optum,"Process to ensure the most optimal price and/or rebate arrangements with a manufacturer or wholesaler.  Key in driving formulary and purchasing strategy.  Generally looking for one brand drug within a specific therapeutic class, which would become the preferred brand, or one available brand or generic for a specific drug entity, which may become the house generic.  Would want to cover all key classes of drugs.",GroupCapability L3,421-5323-0
717,2.2.9.4.2,Manage Legal Risk - Optum,"Provides training and resources relevant to communicators at all levels of government as well as those at counseling firms, corporations and associations who are responsible for communicating with various audiences on public policy or public safety issues.",GroupCapability L2,421-2812-0
718,2.2.9.4.2.1,Public Affairs - Optum,"Public affairs to help Optum address legal and public policy challenges and global concerns which includes a wide range of legal, government, education, environmental and community-related issues.",GroupCapability L3,421-3180-0
719,2.2.9.4.2.2,Government Affairs - Optum,"Government affairs coordinates Optum's relationships with  federal, state, and local regulatory agencies and personnel on specific issues affecting Optum business and responds to requests for information from Congress, the executive branch, the news media, and the general public.",GroupCapability L3,421-3181-0
720,2.2.9.4.2.3,Regulatory Affairs - Optum,"Regulatory provides legal support and counsel on a broad range of corporate matters including corporate governance, securities law, mergers and acquisitions, contracts, litigation and claims management.  Regulatory affairs activities include creation, maintenance and retention of official corporate records and official documents, leads compliance efforts with respect to legislative and regulatory developments affecting corporate governance, and keeps management and the board informed about corporate governance law, listing requirements, trends, issues and best practices.",GroupCapability L3,421-3182-0
721,2.2.9.4.3,Manage Legal Consultation - Optum,"Legal  counsel for corporate in all aspects of corporate life . They include all aspects of banking and finance; mergers and acquisitions; real estate; leasing; intellectual property; labor and employment; securities and capital markets; and insurance, among others. Legal provides counsel and legal representation in lawsuits to Optum Corporate.",GroupCapability L2,421-2813-0
722,2.2.9.4.3.1,Local - Optum,Legal counseling for all aspects of local business,GroupCapability L3,421-3176-0
723,2.2.9.4.3.2,International - Optum,Legal counseling for all aspects of international business,GroupCapability L3,421-3177-0
724,2.2.9.4.3.3,Litigation & Case Management - Optum,,GroupCapability L3,421-5233-0
725,2.2.9.4.4,Manage Legal Entity - Optum,"Management of entity and business licenses to ensure business compliance, subsidiary data and documentation, governance, and reporting.",GroupCapability L2,421-3659-0
726,2.2.9.4.4.1,Manage Licensing - Optum,,GroupCapability L3,421-5234-0
727,2.2.9.4.4.2,Manage Parent / Subsidaries - Optum,,GroupCapability L3,421-5235-0
728,2.2.9.4.4.3,Entity Governance - Optum,,GroupCapability L3,421-5236-0
729,2.2.9.5,Manage Program Portfolio - Optum,Organization and support activities to manage the utilization of program resources to support our products.,GroupCapability L1,421-2699-0
730,2.2.9.5.1,Portfolio Analysis & Planning - Optum,"The process to  organize, structure, evaluate and select Optum's investment portfolio in a manner that will achieve the business strategy and goals.",GroupCapability L2,421-3128-0
731,2.2.9.5.1.1,Portfolio Planning - Optum,Process to manage program/project requests and prioritize them and select Optum's investment portfolio in a manner that will achieve the business strategy and goals.,GroupCapability L3,421-3160-0
732,2.2.9.5.1.2,Capitalization & Budgets - Optum,Capitalize Program and project initiatives which have been evaluated and incorporated into the management capital budget.,GroupCapability L3,421-3161-0
733,2.2.9.5.1.3,Business Operations Budgets - Optum,Functional budgets/cost to run the operations and maintenance of organization.,GroupCapability L3,421-5271-0
734,2.2.9.5.2,Manage Projects & Tasks - Optum,Manage our customers and our projects efficiently. Keep track of every changes and justify the costs,GroupCapability L2,421-3129-0
735,2.2.9.5.2.1,Project Lifecycle Management - Optum,Series of activities which are necessary to fulfill project goals or objectives.,GroupCapability L3,421-3162-0
736,2.2.9.5.2.2,Manage Issues & Risks - Optum,Activities and process to manage project issues and risks effectively to provide best chance of project success.,GroupCapability L3,421-3163-0
737,2.2.9.5.2.3,Manage Requests & Changes - Optum,"Policies and procedures to receive, assess, and act on requests for changes.",GroupCapability L3,421-3164-0
738,2.2.9.5.2.4,Manage Project Financials - Optum,"Process of planning, managing and completing all project-related financial transactions, finalizing and closing the project financial accounts, disposing of project assets and releasing the work site.",GroupCapability L3,421-3165-0
739,2.2.9.5.3,Manage Resources - Optum,"The process of using a company's resources in the most efficient way possible to help you complete project on time and in good shape. These resources can include tangible resources such as goods and equipment, financial resources, and labor resources such as employees.",GroupCapability L2,421-3130-0
740,2.2.9.5.3.1,Resource Planning - Optum,"Create and maintain project resource plan consists of a schedule that is as detailed as possible for the information known, and the types of resources needed for each task",GroupCapability L3,421-3166-0
741,2.2.9.5.3.2,Revenue Allocation - Optum,Process of efficiently allocating resources within a project or across multiple projects,GroupCapability L3,421-3167-0
742,2.2.9.5.3.3,Manage Rate Cards - Optum,Maintaining task and labor rate cards.,GroupCapability L3,421-3168-0
743,2.2.9.5.4,Manage Time & Expenses - Optum,Processes and activities to keep track of time by project and track every detail of expenses incurred by your employees and contractors at project or at an account level.,GroupCapability L2,421-3131-0
744,2.2.9.5.4.1,Enter & Track Time - Optum,Process and activities for an Employee and/or contractor timesheet entry and project time tracking.,GroupCapability L3,421-3169-0
745,2.2.9.5.4.2,Enter & Track Expenses - Optum,"Manage Expenses to process, pay, and audit employee-initiated expenses. These costs include, but are not limited to, expenses incurred for travel and entertainment.",GroupCapability L3,421-3170-0
746,2.2.9.5.5,Manage Portfolio Performance - Optum,"Process of measuring program/project performance to identify variances and communication of Performance reports. This also includes the process of tracking portfolio as it’s executed, detecting problems or changes and process for making necessary adjustments based on metrics and measurement review.",GroupCapability L2,421-3661-0
747,2.2.9.5.5.1,Metrics & Measurement - Optum,"Collect and review the portfolio performance metrics to access portfolio health and measure estimated benefits and costs against actual performance of program/project. This includes measuring tools such as scorecards (both balanced- and revenue-based), dashboards, and reports.",GroupCapability L3,421-5274-0
748,2.2.9.5.5.2,Governance & Improvements - Optum,Analyze portfolio/program/project assessment results and implement improved effective management practices for future use.,GroupCapability L3,421-5275-0
749,2.2.9.6,Manage Billing & Collections - Optum,Management of billing and collections activities according to the products and services sold.,GroupCapability L1,421-2672-0
750,2.2.9.6.1,Manage Collections - Optum,Proactively manage and collect overdue receivables from customer.,GroupCapability L2,421-2683-0
751,2.2.9.6.1.1,Collection Activities - Optum,"Collection process is to collect overdue payments from customers/members. Collections includes identifying accounts that have overdue balances, determining whether those accounts meet predefined criteria for action, and then taking those actions.",GroupCapability L3,421-3039-0
752,2.2.9.6.1.2,Statements - Optum,Generate and deliver billing statements which lists the charges that a customer has accumulated over a period of time.,GroupCapability L3,421-3136-0
753,2.2.9.6.2,Manage Billing - Optum, A system of billing a customer according to products and services provided. This includes creating and sending customer invoices based on the billing rules and billing schedules and customer statements.,GroupCapability L2,421-2684-0
754,2.2.9.6.2.1,Client Invoices - Optum,Generate and deliver client invoices based on client agreements,GroupCapability L3,421-3137-0
755,2.2.9.6.2.2,Member/Consumer Invoices - Optum,Generate and deliver member or consumer invoices based on product purchases including Insurance and/or discounts,GroupCapability L3,421-3138-0
756,2.2.9.6.2.3,Revenue Transactions - Optum,Recognize income as revenue whenever the company delivers or performs its product or service or depends on revenue recognition rules setup and triggers. Also perform the Revenue forecasting procedure that allows company officials to estimate revenue over a period of time. Revenue management performs revenue allocations and carve-outs.,GroupCapability L3,421-3139-0
757,2.2.9.6.2.4,Manage Thresholds & Alerts - Optum,Configure and execute Invoice and revenue triggers,GroupCapability L3,421-3119-0
758,2.2.9.6.3,Manage Receivables - Optum,"Manages Receivables money owed by entities or  individual to UHG/Optum upon the sale of products or services on credit. Accounts receivable is typically executed by generating an invoice and  delivering it to the customer, who, in turn, must pay it within an established timeframe, called credit terms or payment terms.",GroupCapability L2,421-3110-0
759,2.2.9.6.3.1,Reconcile Money - Optum,Process to verify that the money received (deposited at the bank) matches the money received according to the AR system which records payment received from client.,GroupCapability L3,421-3121-0
760,2.2.9.6.3.2,Cash Transactions - Optum,"Keeping track of your cash, payables and records",GroupCapability L3,421-3140-0
761,2.2.9.7,Manage Financials - Optum,Organization of accounting records to support current financial position and support decision making and projections.,GroupCapability L1,421-2702-0
762,2.2.9.7.1,Plan / Manage Financial Performance - Optum,"Monitoring and managing an organization's financial performance, according to key performance indicators (KPIs) such as revenue, return on investment (ROI), overhead, and operational costs. This includes Financial planning process related to the development of long-term strategic financial plans that guide the preparation of short-term operating plans and budgets.",GroupCapability L2,421-2809-0
763,2.2.9.7.1.1,Budgeting & Forecasting - Optum,Budgeting and forecasting process is to established a financial target which set the Optum's future direction.,GroupCapability L3,421-3133-0
764,2.2.9.7.1.2,Long Term Strategic Planning - Optum,"Long-term financial planning focuses on the Optum's long-term goals, the investment that will be needed to meet those goals, and the finance needed.",GroupCapability L3,421-3143-0
765,2.2.9.7.1.3,Financial Repository - Optum,Consolidated financial information from Optum's various business line and provide an integrated view of the corporate financial information.,GroupCapability L3,421-3144-0
766,2.2.9.7.1.4,Financial Analysis & Reporting - Optum,"Financial analysis and reports accentuate the strengths and weaknesses of a Optum business.  Help assessment of a business to deal with the planning, budgeting, monitoring, forecasting, and improving of all financial details within Optum.",GroupCapability L3,421-3145-0
767,2.2.9.7.1.5,Provide Financial Decision Support - Optum,Provide Financial Decision Support,GroupCapability L3,421-3190-0
768,2.2.9.7.2,Account for Financial Transactions - Optum,"The process of accounting for cost, which begins with regarding and classifying of incomes and expenditures and ends with the preparation of periodical statements and reports for ascertaining and controlling costs.",GroupCapability L2,421-2810-0
769,2.2.9.7.2.1,Manage Payables - Optum,"Accounts payable manages and pays the amount that UHG/Optum owes , but has not paid yet.",GroupCapability L3,421-3146-0
770,2.2.9.7.2.2,Monthly Accounting transactions - Optum,"Process of recording, posting and closing month-end accounting transactions to keep financial records updated.",GroupCapability L3,421-3147-0
771,2.2.9.7.2.3,Manage Inventory Transactions - Optum,Keep inventory of all fixed assets to ensure that accounting records reflect assets on hand.,GroupCapability L3,421-3148-0
772,2.2.9.7.2.4,Manage Cash/Investment by Legal Entity - Optum,"Process of collecting, managing and (short-term) investing cash by Optum's each Legal entity",GroupCapability L3,421-3149-0
773,2.2.9.7.3,Manage Accounting Information - Optum,The process of summarizing financial data taken from an organization's accounting records and publishing in the form of annual reports for the benefit of people inside and outside the organization.,GroupCapability L2,421-2685-0
774,2.2.9.7.3.1,Maintain General Ledger - Optum,General ledger manages books/accounting record for Optum which maintains  financial record of every transaction of a company.,GroupCapability L3,421-3141-0
775,2.2.9.7.3.2,Manage Internal Cost Accounting - Optum,"Cost accounting encompasses the entire system of monitoring and control of money as it flows in and out of an Optum as assets and liabilities, and revenues and expenses.",GroupCapability L3,421-3142-0
776,2.2.9.7.4,Manage Treasury - Optum,"Treasury management includes management of an enterprise's holdings, with the ultimate goal of maximizing the firm's liquidity and mitigating its operational, financial and reputational risk. Treasury Management includes a firm's collections, disbursements, concentration, investment and funding activities.",GroupCapability L2,421-2932-0
777,2.2.9.7.4.1,Manage Investment - Optum,"Investment management covers a wide range of asset classes, including multiple funds or portfolios, borrowing facilities and credit lines: short-term cash / money market funds, CP, CD’s, and other discounted securities, mutual funds, equities, commodities, capital market and other debt instruments.",GroupCapability L3,421-3132-0
778,2.2.9.7.4.2,LockBox - Optum,Wholesales and retail lockbox services to   streamline receipts from customer and others.,GroupCapability L3,421-3152-0
779,2.2.9.7.4.3,Manage Bank Relationship - Optum,Managing a company's bank relationships to ensure access to essential cash management services and credit are important and challenging responsibilities for many treasury professionals,GroupCapability L3,421-3153-0
780,2.2.9.7.5,Actuarial Services - Optum,Actuarial services forecast risk and uncertainty and help firms plan for future probabilities and possibilities.,GroupCapability L2,421-3113-0
781,2.2.9.7.5.1,Reserves - Optum,Calculates the amount of money an insurance company is liable to pay out according to the estimated present value of future income derived from a contingent event.,GroupCapability L3,421-3150-0
782,2.2.9.7.5.2,Analysis & Reporting - Optum,"Analytics process to estimate the probability of an insurance claim being filed for a given event to predict with a reasonable degree of accuracy the amount of claims they will pay out, which helps determine what premiums they must charge to remain profitable.",GroupCapability L3,421-3151-0
783,2.2.9.8,Financial Services - Optum,The value we deliver to customers through financial products and services. Financial products and services that an organization offers to its market.,GroupCapability L1,421-5281-0
784,2.2.9.8.1,Manage Billings - Optum,Optum Billing Products and services offered to our clients/customers,GroupCapability L2,421-5282-0
785,2.2.9.8.2,Manage Collections - Optum,Optum Cash Collection Products and services offered to our clients/customers,GroupCapability L2,421-5283-0
786,2.2.9.8.3,Manage Receivables - Optum,Optum Cash Receivable Products and services offered to our clients/customers,GroupCapability L2,421-5284-0
787,2.2.9.8.4,Payment Management - Optum,Optum Payment Management Products and services offered to our clients/customers,GroupCapability L2,421-5285-0
788,2.2.9.8.5,Financial Services - Optum,Optum banking services offered to our clients/customers,GroupCapability L2,421-5286-0
789,2.2.9.8.6,Audit & Recovery - Optum,Optum Audit management Products and services offered to our clients/customers.,GroupCapability L2,421-5287-0
790,2.2.10,Constituent Service Experience - Optum,"The ability to define the kind of service experience constituent want and need when they interact or partner with Optum, understand what’s important to them. See Optum through the eyes of its constituents. Gather measurements of current state, set targets and a course to continuously move towards or past the targets.",GroupDomain L0,421-5510-0
791,2.2.10.1,Service Segmentation & Roles - Optum,"Service Segmentation & Roles is the capability to group individuals that have common qualities or needs. Segmentation enables Optum to target different categories of consumers for certain products, services, and experiences that they are likely to respond to or perceive value in.",GroupCapability L1,421-5810-0
792,2.2.10.1.1,ARCHIVE Service Segmentation & Roles - Optum,The ability to define a multitude of roles and role information associated with a constituent with the goal of delivering optimal service. Segment into predefined populations with similar characteristics and needs so that service can be optimized.,GroupCapability L2,421-2729-0
793,2.2.10.1.1,Define Segments - Optum,Determine groupings or patterns in constituents characteristic and preferences that help focus service offerings on what's important to large numbers of constituents.,GroupCapability L2,421-5813-0
794,2.2.10.1.1.1,ARCHIVE Define Segments - Optum,Determine groupings or patterns in constituents characteristic and preferences that help focus service offerings on what's important to large numbers of constituents.,GroupCapability L3,421-3688-0
795,2.2.10.1.1.2,ARCHIVE Define Roles - Optum,Understand and document all of the roles that constituents may play. Empathize with the key responsibilities of each role to gain insight into their service needs.,GroupCapability L3,421-3689-0
796,2.2.10.1.1.3,ARCHIVE Assign Segments & Roles - Optum,The ability to determine and designate which roles and segments best fits a constituent.,GroupCapability L3,421-3690-0
797,2.2.10.1.2,Define Roles - Optum,Understand and document all of the roles that constituents may play. Empathize with the key responsibilities of each role to gain insight into their service needs.,GroupCapability L2,421-5814-0
798,2.2.10.1.2,ARCHIVE Constituent Service Experience Strategy - Optum,"The ability to define the kind of experience constituent want and need when they interact and partner with Optum, understand what’s important to them. Gather measurements, set targets and a course to continuously move toward or past the targets.",GroupCapability L2,421-2730-0
799,2.2.10.1.2.1,ARCHIVE Define Experience - Optum,"The ability to determine the kind of service experience a constituent is looking for. Adapt and make dynamic adjustments to meet experience expectations.  Offer personalization, convenience, clarity and context. Make it easy to interact with, reuse information from previous interactions.",GroupCapability L3,421-3373-0
800,2.2.10.1.2.2,ARCHIVE Measure Experience - Optum,The ability to quantify satisfaction with an experience. Execution of surveys and other feedback gathering techniques.,GroupCapability L3,421-3376-0
801,2.2.10.1.2.3,ARCHIVE Improve Experience - Optum,The ability to analyze experience feedback and make adjustments likely to correct or make better.,GroupCapability L3,421-3715-0
802,2.2.10.1.3,Assign Segments & Roles - Optum,The ability to determine and designate which roles and segments best fits a constituent.,GroupCapability L2,421-5815-0
803,2.2.10.1.3,ARCHIVE Constituent Service Preferences - Optum,"The ability to identify, gather, share and effectively use constituent service preferences. Understand and embrace that preferences may vary from constituent to constituent.",GroupCapability L2,421-2731-0
804,2.2.10.1.3.1,ARCHIVE Define Preferences - Optum,The ability to understand constituent service related preferences. Develop service options that match preferences and acknowledge constituent diversity. Avoid preference ambiguity.,GroupCapability L3,421-3712-0
805,2.2.10.1.3.2,ARCHIVE Gather Preferences - Optum,"The ability to gather and update constituent specific preference choice data. Help make constituents aware that they have choices, what the choices are and how they can set and update them.",GroupCapability L3,421-3713-0
